144.6671706186482,30.947971918419196
117.0,92.0
33.259208675969184,7.784070115652362
91.0,91.0
122.0,92.0
62.0,94.0
32.0,94.0
59.017404331400634,14.71896894596083
37.505065102688654,49.11040600238854
125.6,165.4
27.0,25.0
50.0,23.0
22.0,102.0
159.0,91.0
87.0,98.0
119.0,99.0
56.0,97.0
44.0,95.0
125.0,98.0
153.0,22.0
129.5,92.0
80.0,99.0
166.0,22.0
101.0,23.0
72.4,147.4
107.0,23.0
112.0,97.0
13.0,103.0
135.79789401273584,22.49152619585937
93.5,97.0
65.0,5.5
29.0,100.0
80.3882150125553,9.199355591225519
37.0,99.0
68.0,97.0
5.0,110.0
111.0,119.0
35.0,116.0
67.0,118.0
139.0,120.0
154.0,7.0
101.0,118.0
119.0,118.5
70.0,28.0
9.0,115.0
107.0,116.0
79.0,117.0
54.0,118.0
124.55213091480614,8.06299995700619
15.5,114.0
24.0,110.5
31.0,111.0
134.5,28.0
12.0,109.0
47.0,120.0
157.0,28.0
39.5,121.0
104.69459289407462,94.0353107723627
80.0,123.0
53.35626242910801,17.69106844466446
126.0,122.0
74.0,120.0
40.90175024406423,14.152854755731568
32.59389711635496,153.4254162604112
92.0,120.0
109.36715492003053,93.01318782918484
111.0,29.0
7.0,27.0
105.0,29.0
33.0,123.0
132.0,119.0
86.0,121.0
102.0,7.0
166.14023595620648,51.985131301750435
60.0,122.0
106.15476852718585,99.2919430515631
45.0,108.0
2.0,116.0
37.3854955478625,92.18923333961547
82.0,111.0
151.0,113.0
61.0,108.0
134.0,113.0
67.0,111.0
39.0,109.0
127.0,109.0
74.0,26.0
72.0,108.0
110.0,109.0
163.0,114.0
124.0,26.0
97.0,107.5
89.0,109.0
16.4,28.4
26.0,7.0
73.0,114.0
45.0,27.0
139.0,108.0
141.0,26.0
113.0,115.0
54.0,111.5
88.0,115.0
28.0,118.0
6.0,121.0
42.0,114.5
65.99106411099972,69.67296897556193
60.0,115.0
2.972099498703629,48.54429181215927
157.0,110.0
118.0,27.0
121.0,112.0
48.0,114.0
102.0,112.0
145.0,111.0
73.0,141.0
112.0,144.0
60.29116125941648,20.23858230069614
114.5,34.0
14.0,132.0
139.0,146.0
158.0,34.5
102.0,34.0
46.0,140.0
131.0,147.0
66.0,143.0
159.0,147.0
58.0,32.0
54.0,138.0
39.0,140.0
79.0,144.0
99.0,142.0
152.0,148.0
64.0,34.0
119.0,141.0
22.0,130.0
166.0,150.0
112.55135070330755,48.319710872626196
106.0,140.0
93.0,137.0
80.0,137.0
68.0,138.0
47.0,34.0
136.6,159.4
83.0,33.0
28.0,130.0
144.0,151.0
125.5,137.0
123.0,32.0
113.0,137.0
2.0,128.0
147.0,137.0
66.0,149.0
124.0,151.0
41.0,145.5
105.0,152.0
78.40681534675288,14.577440398403514
78.5,151.0
165.0,33.0
112.0,150.5
29.5,30.5
70.0,8.5
139.0,33.0
133.0,140.0
34.0,35.0
7.0,133.0
140.0,140.0
91.0,151.0
118.0,148.0
154.0,141.0
165.5,142.0
86.5,146.5
23.0,30.0
98.0,148.0
46.0,149.0
96.0,8.0
95.0,35.0
24.5,124.0
40.0,152.0
72.0,35.0
10.0,127.0
147.0,144.0
151.0,34.0
125.0,145.0
134.0,34.0
106.0,146.0
53.0,150.0
104.40255776745238,87.4645204233622
138.0,128.0
7.5,144.5
35.0,30.0
12.0,148.0
91.0,126.0
146.0,131.0
73.0,127.0
148.9533149952196,2.3340263033438973
85.0,127.0
129.63112765828419,30.072085920728085
162.0,131.0
132.0,132.0
154.0,133.0
91.0,30.0
28.0,147.0
45.0,126.0
66.0,125.0
97.0,124.0
139.0,135.0
4.0,139.0
160.0,136.0
115.0,124.0
11.5,138.0
23.0,142.0
37.0,128.0
101.0,135.0
56.0,130.5
88.0,133.0
73.0,134.0
11.5,32.0
132.0,125.0
143.0,125.0
120.0,134.0
6.0,149.0
16.0,143.0
17.843077420570737,73.49648556568422
62.0,129.0
18.0,34.0
61.0,136.0
19.0,137.0
108.6,126.6
157.0,126.0
40.5,134.0
107.5,132.0
102.0,129.0
68.0,131.0
114.0,130.0
48.0,133.0
33.0,135.0
48.96887745483122,4.104327879162154
126.0,129.0
95.0,131.0
80.0,131.0
